Criteria;Classifier;n;l;Freq. Threshold;TP;FP;TN;FN;Recall;Precision;F-Measure
short_interactions;cosine;1;0.05;1;41.0;5.0;45.0;8.0;0.836734693878;0.891304347826;0.863157894737
short_interactions;cosine;1;0.25;1;38.0;5.0;45.0;11.0;0.775510204082;0.883720930233;0.826086956522
short_interactions;cosine;1;0.5;1;35.0;5.0;45.0;14.0;0.714285714286;0.875;0.786516853933
short_interactions;cosine;1;0.05;2;47.0;16.0;34.0;2.0;0.959183673469;0.746031746032;0.839285714286
short_interactions;cosine;1;0.25;2;42.0;14.0;36.0;7.0;0.857142857143;0.75;0.8
short_interactions;cosine;1;0.5;2;41.0;12.0;38.0;8.0;0.836734693878;0.77358490566;0.803921568627
short_interactions;jensen;1;0.05;1;43.0;9.0;41.0;6.0;0.877551020408;0.826923076923;0.851485148515
short_interactions;jensen;1;0.25;1;47.0;8.0;42.0;2.0;0.959183673469;0.854545454545;0.903846153846
short_interactions;jensen;1;0.5;1;48.0;10.0;40.0;1.0;0.979591836735;0.827586206897;0.897196261682
short_interactions;jensen;1;0.05;2;44.0;14.0;36.0;5.0;0.897959183673;0.758620689655;0.822429906542
short_interactions;jensen;1;0.25;2;45.0;11.0;39.0;4.0;0.918367346939;0.803571428571;0.857142857143
short_interactions;jensen;1;0.5;2;47.0;11.0;39.0;2.0;0.959183673469;0.810344827586;0.878504672897
short_interactions;mean kullback leibler;1;0.05;1;46.0;8.0;42.0;3.0;0.938775510204;0.851851851852;0.893203883495
short_interactions;mean kullback leibler;1;0.25;1;47.0;8.0;42.0;2.0;0.959183673469;0.854545454545;0.903846153846
short_interactions;mean kullback leibler;1;0.5;1;49.0;10.0;40.0;0.0;1.0;0.830508474576;0.907407407407
short_interactions;mean kullback leibler;1;0.05;2;45.0;9.0;41.0;4.0;0.918367346939;0.833333333333;0.873786407767
short_interactions;mean kullback leibler;1;0.25;2;45.0;8.0;42.0;4.0;0.918367346939;0.849056603774;0.882352941176
short_interactions;mean kullback leibler;1;0.5;2;47.0;10.0;40.0;2.0;0.959183673469;0.824561403509;0.88679245283
short_interactions;rank order;1;0.05;1;49.0;50.0;0.0;0.0;1.0;0.494949494949;0.662162162162
short_interactions;rank order;1;0.25;1;49.0;50.0;0.0;0.0;1.0;0.494949494949;0.662162162162
